timestamp,symbol,fundingInterval,fundingRate,fundingRateDaily
2016-12-25T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001167,-0.003501
2016-12-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000285,0.000855
2016-12-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000616,0.001848
2016-12-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002335,0.007005
2016-12-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001662,0.004986
2016-12-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001231,0.003693
2016-12-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001688,0.005064
2016-12-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002376,0.007128
2016-12-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2016-12-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.003336,0.010008
2016-12-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000206,0.000618
2016-12-29T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000283,-0.000849
2016-12-29T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000055,0.000165
2016-12-29T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000107,0.000321
2016-12-30T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001657,-0.004971
2016-12-30T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001225,0.003675
2016-12-30T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000142,0.000426
2016-12-31T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00011,0.00033
2016-12-31T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000971,-0.002913
2016-12-31T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000402,-0.001206
2017-01-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001,0.003
2017-01-01T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000982,0.002946
2017-01-01T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001365,0.004095
2017-01-02T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002787,0.008361
2017-01-02T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000829,0.002487
2017-01-02T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002059,0.006177
2017-01-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000295,0.000885
2017-01-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.003163,0.009489
2017-01-03T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000598,0.001794
2017-01-04T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000506,-0.001518
2017-01-04T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000997,0.002991
2017-01-04T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-01-05T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-01-05T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-01-05T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-01-06T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000446,0.001338
2017-01-06T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000111,-0.000333
2017-01-06T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001391,-0.004173
2017-01-07T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000916,-0.002748
2017-01-07T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000305,0.000915
2017-01-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00063,-0.00189
2017-01-08T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00037,0.00111
2017-01-08T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000521,0.001563
2017-01-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001217,-0.003651
2017-01-09T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000385,-0.001155
2017-01-09T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001023,-0.003069
2017-01-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000636,-0.001908
2017-01-10T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000122,0.000366
2017-01-10T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000245,0.000735
2017-01-10T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000304,0.000912
2017-01-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000552,-0.001656
2017-01-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000115,-0.000345
2017-01-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002108,-0.006324
2017-01-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-01-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001178,-0.003534
2017-01-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000114,0.000342
2017-01-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000849,-0.002547
2017-01-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-01-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0,0
2017-01-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000957,0.002871
2017-01-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000172,0.000516
2017-01-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000104,0.000312
2017-01-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000105,0.000315
2017-01-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001917,-0.005751
2017-01-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002276,-0.006828
2017-01-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001081,-0.003243
2017-01-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000088,0.000264
2017-01-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001728,0.005184
2017-01-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000369,0.001107
2017-01-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000141,0.000423
2017-01-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000184,0.000552
2017-01-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000116,0.000348
2017-01-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000319,0.000957
2017-01-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000989,-0.002967
2017-01-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.003045,-0.009135
2017-01-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001597,-0.004791
2017-01-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000745,0.002235
2017-01-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000072,0.000216
2017-01-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000267,-0.000801
2017-01-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00009,0.00027
2017-01-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00066,0.00198
2017-01-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000981,0.002943
2017-01-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001098,0.003294
2017-01-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001428,0.004284
2017-01-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001689,0.005067
2017-01-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000456,-0.001368
2017-01-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001139,-0.003417
2017-01-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001026,-0.003078
2017-01-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001402,-0.004206
2017-01-24T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000385,-0.001155
2017-01-24T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002586,-0.007758
2017-01-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002883,-0.008649
2017-01-25T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002498,-0.007494
2017-01-25T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00228,-0.00684
2017-01-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002098,-0.006294
2017-01-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001826,-0.005478
2017-01-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000004,0.000012
2017-01-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-6.60E-05,-0.000198
2017-01-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000009,0.000027
2017-01-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000015,-4.50E-05
2017-01-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000621,-0.001863
2017-01-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000765,-0.002295
2017-01-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000469,-0.001407
2017-01-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-6.50E-05,-0.000195
2017-01-29T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00008,0.00024
2017-01-29T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000085,0.000255
2017-01-29T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000072,0.000216
2017-01-30T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000156,-0.000468
2017-01-30T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000106,0.000318
2017-01-30T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000259,-0.000777
2017-01-31T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000555,-0.001665
2017-01-31T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001333,-0.003999
2017-01-31T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000053,0.000159
2017-02-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00071,0.00213
2017-02-01T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001624,0.004872
2017-02-01T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00011,0.00033
2017-02-02T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000176,-0.000528
2017-02-02T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000101,0.000303
2017-02-02T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000313,-0.000939
2017-02-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000094,0.000282
2017-02-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000078,0.000234
2017-02-03T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000652,-0.001956
2017-02-04T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001586,-0.004758
2017-02-04T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001041,-0.003123
2017-02-04T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000057,0.000171
2017-02-05T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000705,0.002115
2017-02-05T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002052,0.006156
2017-02-05T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002273,0.006819
2017-02-06T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000569,0.001707
2017-02-06T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001159,0.003477
2017-02-06T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000876,0.002628
2017-02-07T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000069,0.000207
2017-02-07T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000071,0.000213
2017-02-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000058,0.000174
2017-02-08T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000231,0.000693
2017-02-08T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001102,0.003306
2017-02-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001363,-0.004089
2017-02-09T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000973,-0.002919
2017-02-09T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00014,-0.00042
2017-02-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000874,0.002622
2017-02-10T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002141,-0.006423
2017-02-10T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.003535,-0.010605
2017-02-10T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001926,-0.005778
2017-02-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000322,-0.000966
2017-02-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000177,0.000531
2017-02-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000678,0.002034
2017-02-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000084,-0.000252
2017-02-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000624,-0.001872
2017-02-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000124,-0.000372
2017-02-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000844,0.002532
2017-02-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001511,0.004533
2017-02-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000106,-0.000318
2017-02-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001313,-0.003939
2017-02-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001451,-0.004353
2017-02-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001416,0.004248
2017-02-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001347,0.004041
2017-02-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001271,0.003813
2017-02-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000988,0.002964
2017-02-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000503,0.001509
2017-02-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001953,0.005859
2017-02-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000748,0.002244
2017-02-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000311,0.000933
2017-02-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001376,0.004128
2017-02-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000923,0.002769
2017-02-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001368,0.004104
2017-02-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001115,0.003345
2017-02-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000039,0.000117
2017-02-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000366,0.001098
2017-02-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000129,-0.000387
2017-02-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000029,0.000087
2017-02-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000098,0.000294
2017-02-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000041,0.000123
2017-02-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001021,0.003063
2017-02-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000042,0.000126
2017-02-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001741,0.005223
2017-02-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002602,0.007806
2017-02-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00213,0.00639
2017-02-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002748,0.008244
2017-02-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-02-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001115,0.003345
2017-02-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00006,0.00018
2017-02-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000951,0.002853
2017-02-24T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.003118,0.009354
2017-02-24T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-02-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00375,0.01125
2017-02-25T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001678,0.005034
2017-02-25T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000179,0.000537
2017-02-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000165,0.000495
2017-02-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000793,0.002379
2017-02-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000654,0.001962
2017-02-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000188,0.000564
2017-02-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000741,0.002223
2017-02-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000768,0.002304
2017-02-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000179,0.000537
2017-02-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000709,0.002127
2017-02-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001371,0.004113
2017-02-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000235,0.000705
2017-03-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000159,0.000477
2017-03-01T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000129,0.000387
2017-03-01T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000111,0.000333
2017-03-02T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001357,0.004071
2017-03-02T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000365,0.001095
2017-03-02T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000132,0.000396
2017-03-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000172,0.000516
2017-03-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-5.60E-05,-0.000168
2017-03-03T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000221,0.000663
2017-03-04T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000266,0.000798
2017-03-04T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00029,0.00087
2017-03-04T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000527,0.001581
2017-03-05T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001489,0.004467
2017-03-05T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001789,0.005367
2017-03-05T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001934,0.005802
2017-03-06T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.001953,0.005859
2017-03-06T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002539,0.007617
2017-03-06T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.002289,0.006867
2017-03-07T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000385,0.001155
2017-03-07T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00011,0.00033
2017-03-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000937,0.002811
2017-03-08T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000473,0.001419
2017-03-08T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000447,0.001341
2017-03-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000025,-0.000075
2017-03-09T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000082,0.000246
2017-03-09T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00009,0.00027
2017-03-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000102,0.000306
2017-03-10T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000098,0.000294
2017-03-10T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000092,0.000276
2017-03-10T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000102,0.000306
2017-03-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000284,0.000852
2017-03-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.002897,-0.008691
2017-03-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00127,-0.00381
2017-03-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001386,-0.004158
2017-03-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001511,-0.004533
2017-03-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001069,-0.003207
2017-03-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000143,-0.000429
2017-03-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000064,-0.000192
2017-03-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000444,-0.001332
2017-03-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000103,-0.000309
2017-03-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000066,0.000198
2017-03-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000058,0.000174
2017-03-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000052,0.000156
2017-03-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000051,0.000153
2017-03-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000054,0.000162
2017-03-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00005,0.00015
2017-03-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000049,0.000147
2017-03-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001302,-0.003906
2017-03-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.00005,0.00015
2017-03-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.000051,0.000153
2017-03-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000359,-0.001077
2017-03-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000439,-0.001317
2017-03-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001483,-0.004449
2017-03-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00153,-0.00459
2017-03-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-03-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00375,-0.01125
2017-03-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.003741,-0.011223
2017-03-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001362,-0.004086
2017-03-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000593,-0.001779
2017-03-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000531,-0.001593
2017-03-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000155,-0.000465
2017-03-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-3.50E-05,-0.000105
2017-03-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00039,-0.00117
2017-03-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000588,-0.001764
2017-03-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001878,-0.005634
2017-03-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000822,-0.002466
2017-03-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001082,-0.003246
2017-03-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00015,-0.00045
2017-03-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000307,-0.000921
2017-03-24T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000886,-0.002658
2017-03-24T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.001098,-0.003294
2017-03-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000396,-0.001188
